artist_name,track_name,Song,lyrics,SongNum,release_date,genre
A.C.T,Silence,Truth Is Pain,"Once it was great, just be alive, Life was so simple, I was satisfied with myself, You were a friend, it was crystal clear, I would have walked through fire for you, oh I swear, , Look at me, I came to be the one you loath, Now I know, it all makes sense, No defence, no more lies or alibis, Thuth is pain, I feel for you no more, , Then I was lost, it broke my heart in two, Couldn't believe that you would sacrifice what we had, Now I get by, time will heal my wounds, Vengeance is mine when time will banish you into despair, , Look at me, I came to be the one you loath, Now I know, it all makes sense, No defence, no more lies or alibis, Thuth is pain, I feel for you no more, , ",1,2006,metal
A.C.T,Silence,Polish_ Reduce And Enlarge,"You look good, that's right, I have to know just in case, Who did you pay to get that perfect face, , God, I think you're cool, You always do what is right, But have to say, your skin looks awful tight, , So you say that you are way too fat, And your hair looks like a sewer rat, Guess there's only one thing to do, It's clear what you need, see no options for you, , Polish your bone, Reduce your chin, 'Cause your face looks a little uneven, Silicon, yes, enlarge your breasts, It's a painful procedure, well who really cares?, Doctor's surprise, Lips blown up in size, , You look good, yeah right, I really think you've got style, Don't get me wrong, I like your plastic smile, , Oh, you are my god, You've got it all, you're my star, Your age again? You start to look bizarre, , No expression, not a single line, Still you're looking for a new design, Guess there's only one thing to do, It's clear what you need, see no options for you, , Polish your bone, Reduce your chin, 'Cause your face looks a little uneven, Silicon, yes, enlarge your breasts, It's a painful procedure, well who really cares?, Doctor's surprise, Lips blown up in size, , Polish your bone, Reduce your chin, 'Cause your face looks a little uneven, Silicon, yes, enlarge your breasts, It's a painful procedure, well who really cares?, Doctor's surprise, Lips blown up in size, Oh, you are my god, You've got it all, you're my star, Your age again? You start to look bizarre, , No expression, not a single line, Still you're looking for a new design, Guess there's only one thing to do, It's clear what you need, see no options for you, , Polish your bone, Reduce your chin, 'Cause your face looks a little uneven, Silicon, yes, enlarge your breasts, It's a painful procedure, well who really cares?, Doctor's surprise, Lips blown up in size, , Polish your bone, Reduce your chin, 'Cause your face looks a little uneven, Silicon, yes, enlarge your breasts, It's a painful procedure, well who really cares?, Doctor's surprise, Lips blown up in size, , ",10,2006,metal
A.C.T,Silence,Call In Dead,"Don't wake me up, let me stay in bed, (Weekend's over), Don't wanna work, can I call in dead, (No way under!), , What happened to you ?, Now take a look at the something, Look savarty forty, You think you have frowned your life away, , Everyday over and over again, (Over and over), Doing the same thing, I'm going insane, (I just want to go), , Look at you now, he's trying to, Borrow my bliss when we spent on a day, Spend some time on a sun that would never end, , Sorry is that we've done with all you food, Your yellow shirt look kind of cute, Guess that is not what you want out of life, Parking at Banana's Cottonly, You career has reached its peak, This is what happens when parents arrive, , Gonna be sneezing, get ready, There's a lady hearing about that twice, I know what you're thinking but that would be wrong, Remember to be nice, , When customers whining that they can't find, I've got a spy that I hide behind, , Where is the coffe that's in your Aaaaaaaaaaaad, (This is my own fault !), , Well this is your life, Just try to thought about this, when we spent all the days, spend some time on a sun that would never end, , Sorry is that we've done with all you food, Your yellow shirt look kind of cute, Guess that is not what you wants out of life, Working at Banana's Cottonly, You career has reached its peak, This is what happens when parents arrive, This is what happens when parents arrive, Better call in dead!, , ",11,2006,metal
A.C.T,Silence,Silent Screams,"[Instrumental], ",12,2006,metal
A.C.T,Silence,Introduction,"A destiny, a life, decided by our choices, Picking the right car or changing gender, Either good or bad the causes will be there, Effects of that may be permanent, The consequences you will face, , ",13,2006,metal
A.C.T,Silence,The Millionaire,"I'm the one, All mine, I won, This is mine, That morning i woke and the sun was shining, Dust in time to take the change to shivers, I'm never late, , Back, Just back, This is me, I'm the king, The money is mine and it always will be, Drank my coke and just like that I bought it, Was one out of fee, , The world is mine, I can be everything, Oh, All joy, My life is finally complete, , Now i can face them in any town, Feel no poverty in for charity, People, I'm divine, , No, Can it be, What is this, It's a sin, The joy that I felt it's totally gone, Too much friends the scent I'm not the strange, I'm not alone, , Back, Step back, Go Away, I can't breath, I'm choking my people and say they need, Can't think straight, I'm so confused, It lingers, I'm going insane, , Answer shame, My life's becoming a mess, Sad but true, Money can't buy no success, Wish that I never had made that train, Fate is laughing at me, I want my life back as it was, , ",14,2006,metal
A.C.T,Silence,Joanna,"Joanna looked at me and smiled. I dreamt about a child, She was twenty twenty eight., With the longing so hard she couldn't wait, She felt frustrated that I wasn't ready, She started to cry then i walked away, Not saying goodbye, , Along with the bay, Along with the bay, , Exausted by the misery, She looked but couldn't see, The sadness made her unaware, Though the driver's too drugged to even care, He crunched, scorned and demolished her body, She died on his hand, Was it my fault? I miss you my Joanna, , Along with the bay, Along with the bay [*CAR CRASH*], , ",15,2006,metal
A.C.T,Silence,A Father_s Love,"Gone are the day's we spent out at the lake, Seized the day, no appointments to make, The sun shows up brightly as anywhere else, Life was good, no sign of hell, I wasn't there for you, always unknown, Working night and day, The relation you had with your mother was strange, What did you do when I wasn't there?, , Now you are gone, left is the anger, Will the scars ammend?, And a father's love of a daughter who's fraught, As I cannot believe what you've done, He will consider the truth, Will I believe what you've done?, , If I could turn back the time just one year, It would have been different i swear, But time can't be changed as far as i know, I need a sign from far beyond, , Now you are gone, left is the anger, Will the scars ammend?, And a father's love of a daughter who's fraught, As I cannot believe what you've done, He will consider the truth, Will I believe what you've done?, , ",16,2006,metal
A.C.T,Silence,Memory To Flight,", ",17,2006,metal
A.C.T,Silence,The Diary,"Use my grains for blending voices, Bigs among his birds is flying, All of this was quite accepted, Now their skin they were affected, , Just on eleven and now she's going on twelve, No one can see, , She must be one in hundred millions, A mind so tall and torned and wreckful, What have you done with this poor girl, You made her believe that nothing's sacred, A conscience is lost, Voices tell me I am in need, See the people in pain into bleed, For nigh a trice they never say, A knife can kill and now she missed it, , Just on eleven and now she's going on twelve, No one can see, , She must be one in hundred millions, A mind so tall and torned and wreckful, What have you done with this poor girl, You made her believe that nothing's sacred, A conscience is lost, , ",18,2006,metal
A.C.T,Silence,A Wound That Won_t Heal,"It's getting dark, I hear a voice, It's whispering, I turn around but no one's there, Against my face I sense a breath, I close my eyes, I'm flying, A mellow smell, I taste the air, I realize someone's lying next to me, I feel a hand against my hair, it makes me weak, I'm crying, , No one's there to tell you when the moment's coming, You will ever hear when there's a thunder drumming, A tenth of a second, that is all it takes, , Everyone says they know how I feel, But I have a wound that won't heal, , I see your eyes in every face, You look at me, but I'm afraid to look at you, I'm filled with guilt, I'm filled with grief, It hurts me so, it's painful, I hear your voice in every sound, You talk to me, but I'm too weak to talk to you, They say that time will heal wound, How do they know? It's my wound, , No one's there to tell you when the moment's coming, You will ever hear when there's a thunder drumming, A tenth of a second, that is all it takes, , Everyone says they know how I feel, But I have a wound that won't heal, , Are you there?, I am here, Everywhere, You're in the end, Are you there?, I am here, Everywhere, You're in the end, , Life isn't fair, you would taking away far too soon, I have to move on, I've got a wound that won't heal, , ",19,2006,metal
A.C.T,Silence,Puppeteers,"They never seemed to figure the radar out, But no even more have to be seen, Leaders are ruling, mocking and caring, just using you, Still you dream of glad utopia, , Just like puppeteers, Forgive but I'm not well now you're in tears, I am sorry I can't help you, Tell me what I felt, With this attempt i want a happy tale, So please can you give me a helping hand, I'm on my knees... for you, , Used to be so fun just watching you try, I Have to say it was forbidden ride, Gave you a heart so you would feel what's right, Still try to be creative, You knew that it didn't, Have a playoff by a sarcotic wound, , Never give up will time make me give in, , Just like puppeteers, Forgive but I'm not well now you're in tears, I am sorry I can't help you, Tell me what I felt, With this attempt i want a happy tale, So please can you give me a helping hand, I'm on my knees... for you, , Don't you see what's done is wrong, Will you wait the look beyond, Trust will grow I'll wait someone, Dont I have just win my one, , That you dream, Is what I want, , Just like puppeteers, Forgive but I'm not well now you're in tears, I am sorry I can't help you, Tell me what I felt, With this attempt i want a happy tale, So please can you give me a helping hand, I'm on my knees... for you, , ",2,2006,metal
A.C.T,Silence,The Final Silence,"There will be days when you'll be reminded, Days when you'll feel cold and abandoned, , Thanks to jgc_jda for sending track #7 lyrics., , , ",20,2006,metal
A.C.T,Silence,This Wonderful World,"Do you know who you are?, Will your deeds affect your conscience?, Are you thinking with your heart?, Or does your mind have the influence?, , Now it's time for a change, You've heard it all before, Now stop this retardation!, , Pollution in the seas, To hot cause global warning, Tap water will soon cease, Keep your mouth shut, While you're showering, , At first, tiny things, A gradual increasing, A mother nature's vengeance, , This wonderful world, on edge of falling, Our wonderful earth, there's no point of denying, This wonderful world, on edge of falling, Our great blue earth, it's crying and it's dying, , Molested as a child, Brought up to be a badass, Can we blame them for their faults?, When they've been hurt as he has, A ragged screaming man, Proclaiming Armageddon, - Beware the end is coming!, , This wonderful world..., , Now you think I will tell you which way to go, The answers that I keep probably won't show, But I have learned that every effort counts, , This wonderful world..., , ",3,2006,metal
A.C.T,Silence,Out Of Ideas,"I guess I'm out of ideas, How can it be I've got nothing to say, I used to think I was good, I used to say this came naturally, , But now there's nothing, no words, no wisdom, Not even nothing about the life that I once lived, , This is were hours go by, This piece of paper makes me feel sick, I slowly start to confess, I never got it, I'm just a mess, , I'm not ironic, I'm not sarcastic, I'm not poetic nor am I good with words, What's left to say?, , Oh, nothing to say, how cruel, Who do you think you fool?, You'll never get it right, This is a tragic fight, Can't you see?, This is not what you are meant to be, , I start adjusting my chair, I'm getting ready to write about love, That was a desperate attempt, My brain is blank and I stare at the wall, , I'm not dramatic, I'm not romantic, I've got no talent, nor am I good with rhymes, Come on, give up!, , Oh, nothing to say..., , ",4,2006,metal
